"F_Id","F_ParentId","F_FullName","F_EnCode","F_SimpleSpelling","F_IsDefault","F_Description","F_SortCode","F_EnabledMark","F_CreatorTime","F_CreatorUserId","F_LastModifyTime","F_LastModifyUserId","F_DeleteMark","F_DeleteTime","F_DeleteUserId","F_DictionaryTypeId"
"3f626c31a97b48a7934603665ab22533","0","一年结算","Oneyear'sknot","YNJS",,,"0","1","10/7/2018 10:25:32","admin","10/7/2018 10:54:21","admin",,,,"1143c18426014419a35aa1fa97685c9c"
"3F9F5BF6-99B8-4342-933A-5A36528D9A3D","4d885793-2fbd-49ce-9b0e-aa709a71b2d0","户外/拓展","户外/拓展","HWTZ",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"40472c04faa9498bba7b4e11851cf6df","0","彝族","彝族","YZ",,,"0","1","24/10/2017 16:00:35",,,,,,,"b6cd65a763fa45eb9fe98e5057693e40"
"4307b5cd9b7545faac4f927bd091e48f","7866376d5f694d4d851c7164bd00ebfc","台胞证","6","TBZ",,,"0","1","8/8/2020 15:34:47","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"7866376d5f694d4d851c7164bd00ebfc"
"43347e3055f2498d83e7201be5a243f8","0","门巴族","门巴族","MBZ",,,"0","1","24/10/2017 16:00:36",,,,,,,"b6cd65a763fa45eb9fe98e5057693e40"
"43495503d3404a7d95d46c31a0926298","0","资产管理","9","ZCGL",,,"0","1","16/5/2020 17:04:50","admin","16/5/2020 17:06:15","admin",,,,"e0bfb7f7a3054e65949ca0f7c136d717"
"43f84fba72c14c9ea27a126d2c885fac","b1474890faaa47e1858ce7b593c8ffd7","日常工作","routine","RCGZ",,,"0","1","21/9/2020 02:22:33","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"b1474890faaa47e1858ce7b593c8ffd7"
"44338471-6e77-4dd0-899d-ea0355c03277","0","美食餐饮","美食餐饮","MSCY",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"449a4fbe9f274e2d89e4b54b2db61237","02ad722fd1914c338d51597236ad2339","集团门户","1","JTMH",,,"1","1","6/11/2020 05:58:28","admin","6/11/2020 06:01:18","admin",,,,"02ad722fd1914c338d51597236ad2339"
"44D8F7B7-3BD7-4C0E-B694-0191E49568E8","c6edee1e-ae57-4b1e-84e5-4837e24978b8","非赢利性组织","非赢利性组织","FYLXZZ",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"460494d45135470098d86ec750ac3eb9","0","线上注册","线上注册","XSZC",,,"0","1","16/12/2019 17:52:37","admin",,,,,,"c9f32bb4eef748998ed57280fe100fb7"
"4761028a4baa4b27a20bcc6371a7908f","573c31998bc04a23a769f9a9eff67d00","费用相关","costRelated","FYXG",,,"0","1","21/9/2020 01:57:29","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"573c31998bc04a23a769f9a9eff67d00"
"48EA619A-6B6C-4185-9C9E-67A0AE4D15CF","44338471-6e77-4dd0-899d-ea0355c03277","甜品饮品","甜品饮品","TPYP",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"49d97d47a68e4787b8e46ae41fc2e9fa","0","高山族","高山族","GSZ",,,"0","1","24/10/2017 16:00:36",,,,,,,"b6cd65a763fa45eb9fe98e5057693e40"
"49edcc083777443b92fe87bc4fa7b7e6","7866376d5f694d4d851c7164bd00ebfc","军人证","4","JRZ",,,"0","1","8/8/2020 15:34:05","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"7866376d5f694d4d851c7164bd00ebfc"
"4a2edd85a2fb4ddc900d007b63184ac9","4173579c31e74a2b8749e65a23e5c957","人事管理","personnelManage","RSGL",,,"0","1","21/9/2020 01:58:48","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"4173579c31e74a2b8749e65a23e5c957"
"4A2F85F0-C2CD-4F90-83CF-06ABD9A1975C","614ecab4-845f-4cbc-9ff7-a9968aca6eeb","工程机械/行业设备/仪器仪表","工程机械/行业设备/仪器仪表","GCJXXYSBYQYB,GCJXHYSBYQYB",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"4a6910aae94e47a989eec9f65992d486","0","页面","2","YM",,,"1","1","5/8/2020 15:22:49","00ca450b-141b-45d2-b6cb-94d818165543","22/1/2021 11:48:59","admin",,,,"e3ca5fe13c484a74bf0a4ea69eec1afd"
"4B00983C-2994-446C-9D4D-8C7D20624D0A","8e63a940-4e88-461f-b80d-fd3db065bfef","婚庆摄影","婚庆摄影","HQSY",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"4b33cdb3fda840e5998bc283e3bc37b5","0","现金支付","Cashpayment","XJZF",,,"0","1","10/7/2018 10:26:37","admin",,,,,,"1143c18426014419a35aa1fa97685c9c"
"4bf7ece67371421db99dec76fe652dfb","4173579c31e74a2b8749e65a23e5c957","公文管理","documentManage","GWGL",,,"0","1","21/9/2020 01:59:19","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"4173579c31e74a2b8749e65a23e5c957"
"4c3919cc34a342f8bf92e8bc4e7e1756","765929a127f44a5b80e773d65d58f96c","人事管理","personnelManage","RSGL",,,"0","1","21/9/2020 01:54:38","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"765929a127f44a5b80e773d65d58f96c"
"4d3328b99ca54c2fbceeb3fa02c8ae35","0","@126","@126.com",,,,"0","1","30/11/2018 11:25:55","admin",,,,,,"55d7666d74df4bb4b36aed08a3a5bad1"
"4d885793-2fbd-49ce-9b0e-aa709a71b2d0","0","旅游/出行","旅游/出行","LYCX,LYCH",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"4e25539385ac4dae9f69232565faf101","c7e90b2ceaa647159490f7637f907290","金融业","金融业","JRY",,,"0","1","16/12/2019 17:54:15","admin","19/9/2020 10:20:37","00ca450b-141b-45d2-b6cb-94d818165543",,,,"c7e90b2ceaa647159490f7637f907290"
"4e60b3aa59c44e6f92aff4518f9e1afe","b1474890faaa47e1858ce7b593c8ffd7","默认","1","MRFL",,,"0","1","4/8/2020 14:41:32","00ca450b-141b-45d2-b6cb-94d818165543","4/8/2020 16:39:40","00ca450b-141b-45d2-b6cb-94d818165543",,,,"b1474890faaa47e1858ce7b593c8ffd7"
"4EF041F9-A5DA-4120-AC7C-95468EACBF1F","f2acc9ef-ce0d-4ef1-a17e-c0cc32c7e678","食品饮料","食品饮料","SPYL",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"527a34ae81984a1981d7158a22adcbdb","765929a127f44a5b80e773d65d58f96c","CRM应用","crm","CRMYY",,,"0","1","21/9/2020 01:57:01","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"765929a127f44a5b80e773d65d58f96c"
"52D968DF-1B38-4FE4-AC9E-D9958A9D3DD8","27d8cf5a-22e8-4e05-b4d6-5684a564418a","网络游戏","网络游戏","WLYX,WLYH",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"531fc6f823214c46b5348002690580be","0","@tom","@tom.com",,,,"0","1","30/11/2018 11:31:03","admin",,,,,,"55d7666d74df4bb4b36aed08a3a5bad1"
"53e1f6f5a97a47539deefd511a1f820a","1cff2b60fd7a4c9f82273163b956268c","费用相关","costRelated","FYXG",,,"0","1","21/9/2020 02:00:47","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"1cff2b60fd7a4c9f82273163b956268c"
"53e35ca9ae4b4a2a9e6eb7be5397b9f5","1cff2b60fd7a4c9f82273163b956268c","销售管理","saleManage","XSGL",,,"0","1","21/9/2020 02:02:00","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"1cff2b60fd7a4c9f82273163b956268c"
"548323F5-70A1-4979-9EE7-F30642B0821D","0fcc751d-9ceb-4767-8755-f0189b239468","房屋中介","房屋中介","FWZJ",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"548fc264a3974f73818bf1662ea139aa","573c31998bc04a23a769f9a9eff67d00","公文管理","documentManage","GWGL",,,"0","1","21/9/2020 01:57:55","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"573c31998bc04a23a769f9a9eff67d00"
"54bad287aa084f81b40c6bc35c7f2545","0","汉族","汉族","HZ",,,"0","1","24/10/2017 16:00:35",,,,,,,"b6cd65a763fa45eb9fe98e5057693e40"
"5502f4f4573646c286313b9328efde6a","b1474890faaa47e1858ce7b593c8ffd7","CRM应用","crm","CRMYY",,,"0","1","21/9/2020 02:23:30","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"b1474890faaa47e1858ce7b593c8ffd7"
"5509d55ae8ee43bc8c25ad93eef90d98","0","回族","回族","HZ",,,"0","1","24/10/2017 16:00:35",,,,,,,"b6cd65a763fa45eb9fe98e5057693e40"
"588b2b6c0fa349a79992d011c7c47a62","0","苗族","苗族","MZ",,,"0","1","24/10/2017 16:00:35",,,,,,,"b6cd65a763fa45eb9fe98e5057693e40"
"58ff6fee60284b598296fd92bf56a7d0","0","销售管理","7","XSGL",,,"0","1","16/5/2020 17:04:33","admin","16/5/2020 17:06:05","admin",,,,"e0bfb7f7a3054e65949ca0f7c136d717"
"5996617D-23EC-4691-B119-C3270ED1645F","27d8cf5a-22e8-4e05-b4d6-5684a564418a","互联网服务","互联网服务","HLWFW",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"59B7E4C7-B888-4DA1-8A68-E23F0E25E5C3","d9b969ed-9122-4861-9035-c631acf99378","咖啡厅/茶馆","咖啡厅/茶馆","KFTCG,GFTCG",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"5ad73824ec844c9683c0bf0d78b6bf6a","7866376d5f694d4d851c7164bd00ebfc","港澳身份证","5","GATXZ",,,"0","1","8/8/2020 15:34:30","00ca450b-141b-45d2-b6cb-94d818165543","11/8/2020 11:48:10","00ca450b-141b-45d2-b6cb-94d818165543",,,,"7866376d5f694d4d851c7164bd00ebfc"
"5b6759fbcd9247f4b00a1cafb8e39c1b","0","仫佬族","仫佬族","MLZ",,,"0","1","24/10/2017 16:00:36",,,,,,,"b6cd65a763fa45eb9fe98e5057693e40"
"5bf517bb-f45b-491b-93c0-25849ffa0a5c","0","金融/保险","金融/保险","JRBX",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"5BFA882E-B4DB-43D5-9950-1AAAB021F0BA","27d8cf5a-22e8-4e05-b4d6-5684a564418a","点卡/虚拟币","点卡/虚拟币","DQXNB,DKXNB",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"5D1066AB-F366-42D0-B5BB-4BDB86738C3F","75f1eb60-1258-4747-bfbc-ac66c1724b49","公关/市场推广","公关/市场推广","GGSCTG,GGSCTA",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"5d8a4b5bd2a64a3e9e66f3c756efd5ef","7e8127d8a4114ce08468c912696f1500","扩展","extend","KZMK",,,"0","1","25/8/2020 01:34:51","00ca450b-141b-45d2-b6cb-94d818165543","25/8/2020 01:36:03","00ca450b-141b-45d2-b6cb-94d818165543",,,,"7e8127d8a4114ce08468c912696f1500"
"5e3d5074fb65412aa297861b63eda463","037ba904515348eaad1c4bd462fc80a6","日常工作","routine","RCGZ",,,"0","1","21/9/2020 02:02:59","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"037ba904515348eaad1c4bd462fc80a6"
"5E43C907-A735-45AD-81E4-DA078F49D27C","c6edee1e-ae57-4b1e-84e5-4837e24978b8","公共事业","公共事业","GGSY",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"5E51C077-025C-40CC-84D3-40DD426AD19B","614ecab4-845f-4cbc-9ff7-a9968aca6eeb","能源/电力/水利","能源/电力/水利","NYDLSL",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"614ecab4-845f-4cbc-9ff7-a9968aca6eeb","0","工业/工业品","工业/工业品","GYGYP",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"619A02B0-1FC7-4899-9E35-21179AD897B3","926023bb-0b74-4bca-8d67-5d7657d0bca7","新闻媒体/报刊杂志","新闻媒体/报刊杂志","XWMTBKZZ",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"61d27ffb3814412da1aca6db26b83f2a","0","项目管理","6","XMGL",,,"0","1","16/5/2020 17:04:26","admin","16/5/2020 17:06:02","admin",,,,"e0bfb7f7a3054e65949ca0f7c136d717"
"61fe8b6156a743d685d0509226e7a70b","0","满族","满族","MZ",,,"0","1","24/10/2017 16:00:35",,,,,,,"b6cd65a763fa45eb9fe98e5057693e40"
"63098e7544f14661b0c115d86ddcd8a3","76da95221f894466b7b3dec327b98c8b","系统首页","Home","XTSY",,,"0","1","11/8/2020 17:21:39","00ca450b-141b-45d2-b6cb-94d818165543","18/8/2020 17:37:11","admin",,,,"76da95221f894466b7b3dec327b98c8b"
"63e3e64eebfa41e1b900f391de942d11","7e8127d8a4114ce08468c912696f1500","系统","system","XTMK",,,"0","1","25/8/2020 01:34:28","00ca450b-141b-45d2-b6cb-94d818165543","25/8/2020 01:35:58","00ca450b-141b-45d2-b6cb-94d818165543",,,,"7e8127d8a4114ce08468c912696f1500"
"6410a712cd144e2c8ce5e0f153d88c0d","0","高中","3","GZ",,,"0","1","24/10/2017 16:00:35",,"26/10/2017 17:12:45",,,,,"6a6d6fb541b742fbae7e8888528baa16"
"6454738D-DCDF-4A3F-AA4A-4E88AE3C04BB","75f1eb60-1258-4747-bfbc-ac66c1724b49","加盟招商","加盟招商","JMZS",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"65704bad82ac4984bb93968333393590","0","拉祜族","拉祜族","LHZ",,,"0","1","24/10/2017 16:00:35",,,,,,,"b6cd65a763fa45eb9fe98e5057693e40"
"66fe49eb250c4f1e822685c9ef520cf8","237446e245ce403d8062995ea33711cf","等于","1","DY",,,"0","1","24/10/2017 16:00:36",,"5/8/2020 14:05:15","00ca450b-141b-45d2-b6cb-94d818165543",,,,"237446e245ce403d8062995ea33711cf"
"6704c7aed0bd4c7fba91e830dd7c5ffc","3e2d33e54d554b4b8a33fc41b93f8a2d","IT费用","3","ITFY",,,"3","1","31/10/2020 01:56:59","admin","20/1/2021 11:59:51","admin",,,,"3e2d33e54d554b4b8a33fc41b93f8a2d"
"689DCC5B-5CCC-402F-8054-83D1EE93BE7B","75f1eb60-1258-4747-bfbc-ac66c1724b49","工商注册/代理代办","工商注册/代理代办","GSZCDLDB",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"68A6864E-D2D5-4547-AF89-374E511ECB5F","1b82cfae-98f1-4b54-a3ae-1d1c6ad3f3f6","固话/宽带","固话/宽带","GHKD",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"68fdb171f5cc4dc5adc28082a7dd8f56","42b0f46122b041d097f1fe4f2f637a03","发起流程","1","FQLC",,,"0","1","10/8/2020 18:59:03","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"42b0f46122b041d097f1fe4f2f637a03"
"696babc2ceaf4f5bae3705e2b7e6dee9","0","基诺族","基诺族","JNZ",,,"0","1","24/10/2017 16:00:36",,,,,,,"b6cd65a763fa45eb9fe98e5057693e40"
"6ae95571b4964f4b82eefc1743d12a52","65e7917344fa460e8c487e45bbbab26f","公文管理","documentManage","GWGL",,,"0","1","21/9/2020 02:21:10","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"65e7917344fa460e8c487e45bbbab26f"
"6af22c4cd01f4241a6fccccb2af561ad","4173579c31e74a2b8749e65a23e5c957","CRM应用","crm","CRMYY",,,"0","1","21/9/2020 02:00:16","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"4173579c31e74a2b8749e65a23e5c957"
"6b485ce9e4ee4790812b7c010ddf5d7e","3e2d33e54d554b4b8a33fc41b93f8a2d","安全费用","4","AQFY",,,"4","1","31/10/2020 01:57:14","admin","20/1/2021 12:00:02","admin",,,,"3e2d33e54d554b4b8a33fc41b93f8a2d"
"6c948043dd974e538fd491ac5c933a80","b1474890faaa47e1858ce7b593c8ffd7","费用相关","costRelated","FYXG",,,"0","1","21/9/2020 02:22:25","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"b1474890faaa47e1858ce7b593c8ffd7"
"6dfca8eb2b734a72adc82a29e2cc41f4","037ba904515348eaad1c4bd462fc80a6","行政管理","administrationManage","XZGL",,,"0","1","21/9/2020 02:03:33","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"037ba904515348eaad1c4bd462fc80a6"
"6e72a28ad00b4698b6d58dead6e0b277","0","小于等于","5","XYDY",,,"0","1","24/10/2017 16:00:36",,"26/10/2017 17:17:41",,,,,"237446e245ce403d8062995ea33711cf"
"6f408478f4e84521b5529ff4cd03c26c","0","@263","@263.net",,,"企业邮箱","0","1","30/11/2018 11:27:44","admin",,,,,,"55d7666d74df4bb4b36aed08a3a5bad1"
"6f817b0eb3ef480ea33b38f57159164f","0","普通客户","普通客户","PTKH",,,"0","1","16/12/2019 17:55:50","admin","28/12/2019 15:14:19","admin",,,,"87b9d6e3c2dc4c71a06ff6844e92c292"
"6FEB335E-C083-41B7-B094-69A5C837EE7E","8e63a940-4e88-461f-b80d-fd3db065bfef","洗衣房","洗衣房","XYF",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"71d994f0bc344c31b3711a6fa68d4ee6","0","服务支持","3","FWZC",,,"0","1","16/5/2020 17:03:24","admin","16/5/2020 17:05:39","admin",,,,"e0bfb7f7a3054e65949ca0f7c136d717"
"7230750d07b94aac8a1febec7dd5cd05","573c31998bc04a23a769f9a9eff67d00","行政管理","administrationManage","XZGL",,,"0","1","21/9/2020 01:58:14","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"573c31998bc04a23a769f9a9eff67d00"
"72edc1a7525248d1b8f8fc2725b62765","0","展会资源","展会资源","ZKZY,ZHZY",,,"0","1","16/12/2019 17:53:05","admin",,,,,,"c9f32bb4eef748998ed57280fe100fb7"
"730ffc46716345c8aa2765840c3cbda8","573c31998bc04a23a769f9a9eff67d00","CRM应用","crm","CRMYY",,,"0","1","21/9/2020 01:58:36","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"573c31998bc04a23a769f9a9eff67d00"
"74E80DA6-85AA-4595-9A4A-DEAFA4B78EBA","b5dc651f-1125-4c6c-8114-24e2ef85ed73","美容/护理","美容/护理","MRHL",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"7501989f1ba94623b44159c9d630858a","0","维吾尔族","维吾尔族","WWEZ",,,"0","1","24/10/2017 16:00:35",,,,,,,"b6cd65a763fa45eb9fe98e5057693e40"
"7584cef8439241a6a06121f655225715","0","保安族","保安族","BAZ",,,"0","1","24/10/2017 16:00:36",,,,,,,"b6cd65a763fa45eb9fe98e5057693e40"
"7592795B-5241-4ADA-8A1F-22192DF432CF","926023bb-0b74-4bca-8d67-5d7657d0bca7","文化/广电/影视","文化/广电/影视","WHGDYS,WHADYS",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"75f1eb60-1258-4747-bfbc-ac66c1724b49","0","商业服务","商业服务","SYFW",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"76A68CC8-7C7C-4E5A-8270-2C937CF5207D","75f1eb60-1258-4747-bfbc-ac66c1724b49","会展服务","会展服务","KZFW,HZFW",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"780dc4f559584246bb518f4e1d1abbd3","0","个人资源","个人资源","GRZY",,,"0","1","16/12/2019 17:53:10","admin",,,,,,"c9f32bb4eef748998ed57280fe100fb7"
"7a35330c6df54467bdae7f9f1cafe80d","7866376d5f694d4d851c7164bd00ebfc","其他","7","QT",,,"0","1","8/8/2020 15:35:05","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"7866376d5f694d4d851c7164bd00ebfc"
"7a4efb0cc3eb4afabf0c00990193ecd6","0","业务角色","ApplicationRole","YWJS",,,"0","1","27/10/2017 10:23:49",,"27/10/2017 10:24:06",,,,,"4501f6f26a384757bce12d4c4b03342c"
"7A5CCD49-9C2E-45D4-A400-CC55874BD591","8e63a940-4e88-461f-b80d-fd3db065bfef","鲜花速递","鲜花速递","XHSD",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"7b605786d4b341199ffef35a7f443c54","4173579c31e74a2b8749e65a23e5c957","销售管理","saleManage","XSGL",,,"0","1","21/9/2020 01:59:28","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"4173579c31e74a2b8749e65a23e5c957"
"7b8bd3d6fde74402b7b7fee048d9fc93","0","@yahoo","@yahoo.com",,,"雅虎邮箱 ","0","1","30/11/2018 11:39:11","admin",,,,,,"55d7666d74df4bb4b36aed08a3a5bad1"
"7befdd0b52094700a029379f7f464c5d","3e2d33e54d554b4b8a33fc41b93f8a2d","市场费用","6","SCFY",,,"0","1","31/10/2020 01:57:57","admin",,,,,,"3e2d33e54d554b4b8a33fc41b93f8a2d"
"7c3719226af749a598ee7372b1c67ee9","0","公司资源","公司资源","GSZY",,,"0","1","16/12/2019 17:52:59","admin",,,,,,"c9f32bb4eef748998ed57280fe100fb7"
"7c7d4ae2-455c-439b-b8a8-eb484014aa75","0","汽车/汽配/租赁","汽车/汽配/租赁","QJQPZL,QCQPZL",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"7d7dd051-6e57-499b-ac88-c019d7c663da","0","医疗/整形整容","医疗/整形整容","YLZXZR",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"7dfaa025d5b949268082bfec2b4be2c8","0","@189","@189.cn",,,"天翼","0","1","30/11/2018 11:20:13","admin","30/11/2018 11:33:21","admin",,,,"55d7666d74df4bb4b36aed08a3a5bad1"
"7eee315f771a4282838e168603315eb1","0","塔塔尔族","塔塔尔族","TTEZ,TDEZ,DTEZ,DDEZ",,,"0","1","24/10/2017 16:00:36",,,,,,,"b6cd65a763fa45eb9fe98e5057693e40"
"802fb04ab5b84aa5bcc5dc53372a271d","0","费用相关","costRelated","FYXG",,,"0","1","25/6/2018 10:29:12","admin","25/6/2018 10:49:22","admin",,,,"507f4f5df86b47588138f321e0b0dac7"
